set,path,label,x_relative_min,y_relative_min,x_relative_max,y_relative_min,x_relative_max,y_relative_max,x_relative_min,y_relative_max
TRAIN,ID_9RKD0SBE.jpg,fruit_brownspot,50.5,40.0,305.5,40.0,305.5,508.0,50.5,508.0
TRAIN,ID_9RPIP8IR.jpg,fruit_woodiness,51.0,125.0,319.0,125.0,319.0,320.5,51.0,320.5
TRAIN,ID_9RXQFV4F.jpg,fruit_woodiness,135.0,159.0,307.5,159.0,307.5,377.5,135.0,377.5
TRAIN,ID_9S1119O7.jpg,fruit_healthy,99.5,236.5,385.5,236.5,385.5,472.0,99.5,472.0
TRAIN,ID_9TBCWO2U.jpg,fruit_woodiness,65.5,115.5,316.0,115.5,316.0,307.0,65.5,307.0
TRAIN,ID_9TBCWO2U.jpg,fruit_woodiness,0.0,222.0,41.5,222.0,41.5,357.5,0.0,357.5
TRAIN,ID_9UB2YSLO.jpg,fruit_healthy,100.5,207.5,376.0,207.5,376.0,450.0,100.5,450.0
TRAIN,ID_9UB2YSLO.jpg,fruit_healthy,0.0,0.0,178.0,0.0,178.0,126.0,0.0,126.0
TRAIN,ID_9UFPGRL6.jpg,fruit_brownspot,48.0,170.5,310.5,170.5,310.5,385.5,48.0,385.5
TRAIN,ID_9W32V31Y.jpg,fruit_brownspot,108.0,156.0,393.5,156.0,393.5,399.5,108.0,399.5
TRAIN,ID_9WCPGSN9.jpg,fruit_healthy,69.5,161.5,325.5,161.5,325.5,369.0,69.5,369.0
TRAIN,ID_9WOL1COW.jpg,fruit_woodiness,250.5,164.0,414.5,164.0,414.5,370.0,250.5,370.0
TRAIN,ID_9WOM7EG8.jpg,fruit_woodiness,232.0,182.0,407.5,182.0,407.5,432.0,232.0,432.0
TRAIN,ID_9XEZD5TU.jpg,fruit_brownspot,104.0,196.5,368.5,196.5,368.5,420.0,104.0,420.0
TRAIN,ID_9XYNBNND.jpg,fruit_healthy,44.5,149.5,314.0,149.5,314.0,364.0,44.5,364.0
TRAIN,ID_9YCL9HDQ.jpg,fruit_woodiness,206.5,66.5,444.0,66.5,444.0,407.0,206.5,407.0
TRAIN,ID_9YJCSXBV.jpg,fruit_brownspot,182.5,107.0,396.5,107.0,396.5,292.5,182.5,292.5
TRAIN,ID_9YK6IYNQ.jpg,fruit_woodiness,171.0,250.0,371.5,250.0,371.5,512.0,171.0,512.0
TRAIN,ID_9YK6IYNQ.jpg,fruit_woodiness,204.5,176.5,285.5,176.5,285.5,292.0,204.5,292.0
TRAIN,ID_9YMIED0G.jpg,fruit_woodiness,118.0,203.0,327.5,203.0,327.5,364.0,118.0,364.0
TRAIN,ID_9ZC4RGPT.jpg,fruit_brownspot,61.5,82.5,310.5,82.5,310.5,296.0,61.5,296.0
TRAIN,ID_9ZHSS6BC.jpg,fruit_woodiness,202.5,128.0,412.5,128.0,412.5,397.5,202.5,397.5
TRAIN,ID_9ZN9VWAW.jpg,fruit_brownspot,129.5,69.5,414.5,69.5,414.5,436.0,129.5,436.0
TRAIN,ID_9ZRLVJLL.jpg,fruit_brownspot,28.0,237.5,297.5,237.5,297.5,426.5,28.0,426.5
TRAIN,ID_A1BPG7AI.jpg,fruit_healthy,118.0,195.5,337.5,195.5,337.5,374.0,118.0,374.0
TRAIN,ID_A1BPG7AI.jpg,fruit_healthy,371.5,328.5,489.0,328.5,489.0,430.5,371.5,430.5
TRAIN,ID_A1BPG7AI.jpg,fruit_healthy,115.0,394.0,276.5,394.0,276.5,512.0,115.0,512.0
TRAIN,ID_A1PRZ44I.jpg,fruit_healthy,115.5,212.5,373.5,212.5,373.5,440.5,115.5,440.5
TRAIN,ID_A1V4FDVP.jpg,fruit_brownspot,124.0,114.5,462.5,114.5,462.5,370.5,124.0,370.5
TRAIN,ID_A22YAM9L.jpg,fruit_healthy,75.5,126.0,434.5,126.0,434.5,397.0,75.5,397.0
TRAIN,ID_A31BMIP9.jpg,fruit_healthy,87.0,101.0,458.5,101.0,458.5,396.5,87.0,396.5
TRAIN,ID_A3MW1GD5.jpg,fruit_healthy,42.5,136.0,334.0,136.0,334.0,356.5,42.5,356.5
TRAIN,ID_A3MW1GD5.jpg,fruit_healthy,436.5,107.0,512.0,107.0,512.0,325.0,436.5,325.0
TRAIN,ID_A4Q0LTOZ.jpg,fruit_brownspot,156.5,136.0,512.0,136.0,512.0,385.0,156.5,385.0
TRAIN,ID_A4ZB6Q48.jpg,fruit_healthy,93.5,150.5,422.5,150.5,422.5,433.0,93.5,433.0
TRAIN,ID_A5X76JFD.jpg,fruit_woodiness,149.0,244.0,317.0,244.0,317.0,499.5,149.0,499.5
TRAIN,ID_A6BF0RI8.jpg,fruit_brownspot,163.5,116.5,372.0,116.5,372.0,270.0,163.5,270.0
TRAIN,ID_A6PDKKK6.jpg,fruit_healthy,116.5,200.0,385.5,200.0,385.5,424.5,116.5,424.5
TRAIN,ID_A6RK85EL.jpg,fruit_healthy,0.0,190.5,94.5,190.5,94.5,380.0,0.0,380.0
TRAIN,ID_A6RK85EL.jpg,fruit_healthy,67.0,170.0,331.0,170.0,331.0,377.0,67.0,377.0
TRAIN,ID_A6VPEO3Z.jpg,fruit_woodiness,118.0,66.5,347.5,66.5,347.5,392.0,118.0,392.0
TRAIN,ID_A7JRIITF.jpg,fruit_brownspot,42.5,60.0,289.5,60.0,289.5,249.5,42.5,249.5
TRAIN,ID_A7N3ZI5F.jpg,fruit_healthy,109.5,175.0,375.0,175.0,375.0,399.5,109.5,399.5
TRAIN,ID_A7R87IPP.jpg,fruit_healthy,99.0,211.0,326.0,211.0,326.0,396.0,99.0,396.0
TRAIN,ID_A7W5XQPQ.jpg,fruit_healthy,69.5,176.5,302.0,176.5,302.0,366.0,69.5,366.0
TRAIN,ID_A7W5XQPQ.jpg,fruit_healthy,283.0,209.0,365.0,209.0,365.0,283.5,283.0,283.5
TRAIN,ID_A81NBWHM.jpg,fruit_brownspot,86.5,129.5,357.5,129.5,357.5,349.5,86.5,349.5
TRAIN,ID_A83PA5NF.jpg,fruit_healthy,273.0,240.5,449.0,240.5,449.0,396.5,273.0,396.5
TRAIN,ID_A83PA5NF.jpg,fruit_healthy,67.0,153.0,354.5,153.0,354.5,386.0,67.0,386.0
TRAIN,ID_A89CMWA9.jpg,fruit_woodiness,192.0,105.0,396.0,105.0,396.0,339.5,192.0,339.5
TRAIN,ID_A8JJV19U.jpg,fruit_healthy,115.5,136.0,340.0,136.0,340.0,328.5,115.5,328.5
TRAIN,ID_A8L3YW3W.jpg,fruit_woodiness,153.0,78.0,332.5,78.0,332.5,365.0,153.0,365.0
TRAIN,ID_A8NN3TF2.jpg,fruit_healthy,70.5,111.5,378.5,111.5,378.5,354.5,70.5,354.5
TRAIN,ID_A8ONK95N.jpg,fruit_woodiness,29.0,147.0,273.0,147.0,273.0,352.0,29.0,352.0
TRAIN,ID_A9C0G24H.jpg,fruit_woodiness,223.5,71.5,485.0,71.5,485.0,420.5,223.5,420.5
TRAIN,ID_A9YVFQG5.jpg,fruit_woodiness,233.0,158.5,435.0,158.5,435.0,400.5,233.0,400.5
TRAIN,ID_AAKN1W6I.jpg,fruit_woodiness,181.5,277.5,446.5,277.5,446.5,480.5,181.5,480.5
TRAIN,ID_AARJYY0X.jpg,fruit_healthy,147.0,155.5,450.0,155.5,450.0,408.0,147.0,408.0
TRAIN,ID_AAYYX7ZO.jpg,fruit_woodiness,61.5,234.5,359.0,234.5,359.0,447.0,61.5,447.0
TRAIN,ID_AB1TH08Q.jpg,fruit_woodiness,207.5,168.0,334.0,168.0,334.0,347.0,207.5,347.0
TRAIN,ID_ABDRJZO2.jpg,fruit_healthy,88.0,144.0,425.0,144.0,425.0,408.0,88.0,408.0
TRAIN,ID_ABFHYCM0.jpg,fruit_woodiness,0.0,181.0,154.0,181.0,154.0,313.5,0.0,313.5
TRAIN,ID_ABFHYCM0.jpg,fruit_woodiness,149.0,251.5,363.0,251.5,363.0,397.5,149.0,397.5
TRAIN,ID_ABXJXRPR.jpg,fruit_brownspot,7.5,115.0,306.5,115.0,306.5,317.5,7.5,317.5
TRAIN,ID_ACMOGDSC.jpg,fruit_healthy,327.5,333.0,447.5,333.0,447.5,434.0,327.5,434.0
TRAIN,ID_ACMOGDSC.jpg,fruit_healthy,59.5,157.5,333.0,157.5,333.0,373.0,59.5,373.0
TRAIN,ID_ADJGLNVI.jpg,fruit_healthy,133.5,118.0,394.5,118.0,394.5,425.0,133.5,425.0
TRAIN,ID_ADJK84ZE.jpg,fruit_brownspot,204.0,105.5,448.0,105.5,448.0,396.0,204.0,396.0
TRAIN,ID_AEKTLKUB.jpg,fruit_brownspot,10.5,146.5,381.5,146.5,381.5,450.5,10.5,450.5
TRAIN,ID_AEXYY7EK.jpg,fruit_woodiness,46.0,180.0,285.5,180.0,285.5,386.0,46.0,386.0
TRAIN,ID_AF7K88JS.jpg,fruit_healthy,0.0,0.0,101.5,0.0,101.5,77.0,0.0,77.0
TRAIN,ID_AF7K88JS.jpg,fruit_healthy,301.0,341.5,404.0,341.5,404.0,425.0,301.0,425.0
TRAIN,ID_AF7K88JS.jpg,fruit_healthy,145.5,401.5,308.5,401.5,308.5,512.0,145.5,512.0
TRAIN,ID_AF7K88JS.jpg,fruit_healthy,434.5,337.5,512.0,337.5,512.0,451.0,434.5,451.0
TRAIN,ID_AF7K88JS.jpg,fruit_healthy,92.0,187.0,326.5,187.0,326.5,367.0,92.0,367.0
TRAIN,ID_AG3R5H4P.jpg,fruit_brownspot,142.5,126.5,390.5,126.5,390.5,294.5,142.5,294.5
TRAIN,ID_AG6HPCPH.jpg,fruit_healthy,0.0,250.0,77.5,250.0,77.5,407.5,0.0,407.5
TRAIN,ID_AG6HPCPH.jpg,fruit_healthy,67.0,118.0,371.5,118.0,371.5,369.0,67.0,369.0
TRAIN,ID_AG6HPCPH.jpg,fruit_healthy,362.5,209.0,512.0,209.0,512.0,402.5,362.5,402.5
TRAIN,ID_AG7IMTK1.jpg,fruit_healthy,114.0,197.5,398.0,197.5,398.0,414.0,114.0,414.0
TRAIN,ID_AG7IMTK1.jpg,fruit_healthy,399.0,218.5,511.0,218.5,511.0,354.0,399.0,354.0
TRAIN,ID_AG7IMTK1.jpg,fruit_healthy,1.0,175.0,76.5,175.0,76.5,236.5,1.0,236.5
TRAIN,ID_AHO1AIHX.jpg,fruit_woodiness,188.5,246.0,327.5,246.0,327.5,416.5,188.5,416.5
TRAIN,ID_AHPTF8ZP.jpg,fruit_healthy,106.5,173.5,416.0,173.5,416.0,416.0,106.5,416.0
TRAIN,ID_AHPTF8ZP.jpg,fruit_healthy,402.5,211.0,512.0,211.0,512.0,348.5,402.5,348.5
TRAIN,ID_AI9Z4UY9.jpg,fruit_healthy,140.5,189.0,429.5,189.0,429.5,416.5,140.5,416.5
TRAIN,ID_AIOULRMV.jpg,fruit_brownspot,90.0,52.5,381.0,52.5,381.0,416.5,90.0,416.5
TRAIN,ID_AKA28CXY.jpg,fruit_woodiness,222.5,119.0,380.0,119.0,380.0,338.5,222.5,338.5
TRAIN,ID_AKMMU5HH.jpg,fruit_healthy,46.0,212.5,337.0,212.5,337.0,450.0,46.0,450.0
TRAIN,ID_AKMMU5HH.jpg,fruit_healthy,0.0,0.0,210.0,0.0,210.0,195.5,0.0,195.5
TRAIN,ID_AKQ06LXH.jpg,fruit_woodiness,46.0,219.5,290.5,219.5,290.5,439.5,46.0,439.5
TRAIN,ID_AL1PEWD9.jpg,fruit_woodiness,172.0,223.0,372.5,223.0,372.5,497.5,172.0,497.5
TRAIN,ID_ALAQETBP.jpg,fruit_healthy,181.0,214.5,363.0,214.5,363.0,366.5,181.0,366.5
TRAIN,ID_ALAQETBP.jpg,fruit_healthy,330.0,194.0,488.0,194.0,488.0,321.5,330.0,321.5
TRAIN,ID_AMQA4BYT.jpg,fruit_brownspot,76.0,20.0,342.5,20.0,342.5,449.5,76.0,449.5
TRAIN,ID_AN20ILFY.jpg,fruit_woodiness,157.0,6.5,449.5,6.5,449.5,399.5,157.0,399.5
TRAIN,ID_AOM6PQMB.jpg,fruit_woodiness,207.5,118.0,410.5,118.0,410.5,433.0,207.5,433.0
TRAIN,ID_AP619P3C.jpg,fruit_brownspot,185.5,161.5,393.5,161.5,393.5,438.5,185.5,438.5
TRAIN,ID_APIQ356O.jpg,fruit_woodiness,281.0,269.0,459.0,269.0,459.0,416.5,281.0,416.5
TRAIN,ID_APK8HD33.jpg,fruit_brownspot,476.0,262.5,512.0,262.5,512.0,394.5,476.0,394.5
TRAIN,ID_APK8HD33.jpg,fruit_brownspot,130.5,90.5,424.0,90.5,424.0,326.5,130.5,326.5
TRAIN,ID_APTN7AW7.jpg,fruit_brownspot,33.5,106.5,378.5,106.5,378.5,400.0,33.5,400.0
TRAIN,ID_AQJZ1M0C.jpg,fruit_healthy,102.0,151.5,393.0,151.5,393.0,400.5,102.0,400.5
TRAIN,ID_AQKEHGO6.jpg,fruit_healthy,143.0,185.5,341.0,185.5,341.0,318.0,143.0,318.0
TRAIN,ID_ARB21VOJ.jpg,fruit_healthy,96.0,155.5,375.0,155.5,375.0,393.0,96.0,393.0
TRAIN,ID_ARWHI0AZ.jpg,fruit_brownspot,93.5,187.5,369.5,187.5,369.5,411.5,93.5,411.5
TRAIN,ID_ASCGPAFI.jpg,fruit_brownspot,97.0,114.0,431.0,114.0,431.0,373.5,97.0,373.5
TRAIN,ID_ASWWH3E5.jpg,fruit_brownspot,0.0,93.5,278.5,93.5,278.5,348.0,0.0,348.0
TRAIN,ID_AT3NFCC0.jpg,fruit_woodiness,134.0,39.0,323.5,39.0,323.5,310.0,134.0,310.0
TRAIN,ID_ATT19QMF.jpg,fruit_healthy,0.0,1.0,148.0,1.0,148.0,126.0,0.0,126.0
TRAIN,ID_ATT19QMF.jpg,fruit_healthy,3.5,195.0,317.0,195.0,317.0,455.0,3.5,455.0
TRAIN,ID_ATU9MZHC.jpg,fruit_brownspot,33.0,167.5,335.5,167.5,335.5,416.5,33.0,416.5
TRAIN,ID_AU7WBUET.jpg,fruit_woodiness,76.0,214.5,308.5,214.5,308.5,389.0,76.0,389.0
TRAIN,ID_AUYI6KZC.jpg,fruit_woodiness,138.5,178.5,325.5,178.5,325.5,435.0,138.5,435.0
TRAIN,ID_AV3XOYZ8.jpg,fruit_woodiness,0.0,0.0,287.5,0.0,287.5,81.0,0.0,81.0
TRAIN,ID_AV3XOYZ8.jpg,fruit_woodiness,198.0,229.0,475.5,229.0,475.5,458.5,198.0,458.5
TRAIN,ID_AV4E3IOJ.jpg,fruit_woodiness,0.0,212.5,251.0,212.5,251.0,437.5,0.0,437.5
TRAIN,ID_AVK27ZRK.jpg,fruit_woodiness,58.0,185.0,292.0,185.0,292.0,403.0,58.0,403.0
TRAIN,ID_AVO3XGS7.jpg,fruit_healthy,140.5,93.5,404.0,93.5,404.0,317.0,140.5,317.0
TRAIN,ID_AVO3XGS7.jpg,fruit_healthy,0.0,274.0,160.5,274.0,160.5,403.0,0.0,403.0
TRAIN,ID_AVO3XGS7.jpg,fruit_healthy,1.0,1.5,312.0,1.5,312.0,146.5,1.0,146.5
TRAIN,ID_AVS43L8A.jpg,fruit_healthy,383.5,99.5,450.0,99.5,450.0,155.0,383.5,155.0
TRAIN,ID_AVS43L8A.jpg,fruit_healthy,89.5,171.0,377.0,171.0,377.0,395.5,89.5,395.5
TRAIN,ID_AWA95SK0.jpg,fruit_healthy,102.0,155.0,371.5,155.0,371.5,359.0,102.0,359.0
TRAIN,ID_AWA95SK0.jpg,fruit_healthy,321.5,435.5,476.5,435.5,476.5,512.0,321.5,512.0
TRAIN,ID_AWA95SK0.jpg,fruit_healthy,206.5,359.0,366.5,359.0,366.5,483.0,206.5,483.0
TRAIN,ID_AX2KNAWU.jpg,fruit_brownspot,45.0,113.5,315.5,113.5,315.5,330.0,45.0,330.0
TRAIN,ID_AX8KKKDZ.jpg,fruit_brownspot,133.5,92.0,512.0,92.0,512.0,428.5,133.5,428.5
TRAIN,ID_AX8NJ2VD.jpg,fruit_brownspot,70.5,240.0,364.0,240.0,364.0,452.0,70.5,452.0
TRAIN,ID_AX9HDLIZ.jpg,fruit_woodiness,61.5,195.5,284.5,195.5,284.5,358.5,61.5,358.5
TRAIN,ID_AXZQYYKS.jpg,fruit_brownspot,145.5,125.5,416.0,125.5,416.0,345.0,145.5,345.0
TRAIN,ID_AYE5F0MN.jpg,fruit_healthy,31.5,133.5,392.0,133.5,392.0,396.5,31.5,396.5
TRAIN,ID_AYESFQTT.jpg,fruit_healthy,124.0,155.5,331.5,155.5,331.5,322.5,124.0,322.5
TRAIN,ID_AYOAJJ0B.jpg,fruit_healthy,154.0,371.0,311.5,371.0,311.5,512.0,154.0,512.0
TRAIN,ID_AYOAJJ0B.jpg,fruit_healthy,117.0,169.0,335.0,169.0,335.0,342.5,117.0,342.5
TRAIN,ID_AYOAJJ0B.jpg,fruit_healthy,391.5,290.0,509.5,290.0,509.5,390.0,391.5,390.0
TRAIN,ID_AYTQONH2.jpg,fruit_woodiness,80.5,0.0,290.5,0.0,290.5,149.5,80.5,149.5
TRAIN,ID_AYTQONH2.jpg,fruit_woodiness,224.5,129.5,384.5,129.5,384.5,341.5,224.5,341.5
TRAIN,ID_AZ5C6357.jpg,fruit_woodiness,206.5,185.0,344.5,185.0,344.5,351.0,206.5,351.0
TRAIN,ID_AZ5C6357.jpg,fruit_woodiness,279.0,247.0,440.0,247.0,440.0,471.0,279.0,471.0
TRAIN,ID_AZ8QDWP8.jpg,fruit_healthy,0.0,169.5,53.0,169.5,53.0,231.5,0.0,231.5
TRAIN,ID_AZ8QDWP8.jpg,fruit_healthy,76.0,177.5,387.5,177.5,387.5,411.0,76.0,411.0
TRAIN,ID_AZ8QDWP8.jpg,fruit_healthy,387.5,207.0,512.0,207.0,512.0,341.5,387.5,341.5
TRAIN,ID_AZJTB5QT.jpg,fruit_healthy,0.0,430.5,75.0,430.5,75.0,512.0,0.0,512.0
TRAIN,ID_AZJTB5QT.jpg,fruit_healthy,113.0,183.5,316.5,183.5,316.5,349.5,113.0,349.5
TRAIN,ID_B074Y9SC.jpg,fruit_brownspot,97.5,156.0,480.0,156.0,480.0,377.5,97.5,377.5
TRAIN,ID_B0K81GC2.jpg,fruit_healthy,148.5,145.0,381.0,145.0,381.0,351.0,148.5,351.0
TRAIN,ID_B1ABFYE9.jpg,fruit_brownspot,0.0,192.5,188.5,192.5,188.5,420.0,0.0,420.0
TRAIN,ID_B1ABFYE9.jpg,fruit_brownspot,189.5,225.5,340.5,225.5,340.5,361.0,189.5,361.0
TRAIN,ID_B1ABFYE9.jpg,fruit_brownspot,110.0,351.5,321.5,351.5,321.5,508.0,110.0,508.0
TRAIN,ID_B1OG3VOT.jpg,fruit_woodiness,171.0,169.0,372.5,169.0,372.5,410.0,171.0,410.0
TRAIN,ID_B20I79FN.jpg,fruit_brownspot,86.5,235.0,313.5,235.0,313.5,419.0,86.5,419.0
TRAIN,ID_B20I79FN.jpg,fruit_brownspot,0.0,74.5,216.0,74.5,216.0,253.5,0.0,253.5
TRAIN,ID_B39HSJDT.jpg,fruit_woodiness,170.0,147.0,405.5,147.0,405.5,458.5,170.0,458.5
TRAIN,ID_B3MURIER.jpg,fruit_brownspot,91.0,240.0,380.5,240.0,380.5,464.5,91.0,464.5
TRAIN,ID_B4VTCE82.jpg,fruit_woodiness,115.0,155.5,364.5,155.5,364.5,487.0,115.0,487.0
TRAIN,ID_B5KTQ7O9.jpg,fruit_brownspot,0.0,152.0,320.0,152.0,320.0,442.5,0.0,442.5
TRAIN,ID_B69NS8MC.jpg,fruit_healthy,109.0,154.0,380.0,154.0,380.0,368.5,109.0,368.5
TRAIN,ID_B6ADCCQ4.jpg,fruit_healthy,116.5,183.0,349.5,183.0,349.5,355.5,116.5,355.5
TRAIN,ID_B6JYQUQ1.jpg,fruit_healthy,151.5,238.0,351.5,238.0,351.5,399.5,151.5,399.5
TRAIN,ID_B7CV07VD.jpg,fruit_healthy,104.5,212.5,371.5,212.5,371.5,457.5,104.5,457.5
TRAIN,ID_B82N1VT8.jpg,fruit_brownspot,0.0,2.5,268.0,2.5,268.0,353.5,0.0,353.5
TRAIN,ID_B8AZGMRD.jpg,fruit_healthy,9.0,145.0,311.0,145.0,311.0,393.0,9.0,393.0
TRAIN,ID_B9EUTU9O.jpg,fruit_woodiness,174.0,123.0,409.5,123.0,409.5,430.0,174.0,430.0
TRAIN,ID_B9N53COX.jpg,fruit_healthy,65.5,154.0,385.5,154.0,385.5,400.5,65.5,400.5
TRAIN,ID_B9NEWP9L.jpg,fruit_healthy,72.5,159.0,395.5,159.0,395.5,427.0,72.5,427.0
TRAIN,ID_B9Y8193M.jpg,fruit_woodiness,123.5,177.5,429.5,177.5,429.5,404.5,123.5,404.5
TRAIN,ID_BA1X7IPM.jpg,fruit_brownspot,97.5,202.5,350.5,202.5,350.5,404.0,97.5,404.0
TRAIN,ID_BA8ZRNB9.jpg,fruit_healthy,117.0,220.0,310.0,220.0,310.0,366.0,117.0,366.0
TRAIN,ID_BAFH8XJH.jpg,fruit_healthy,126.5,144.5,360.5,144.5,360.5,339.5,126.5,339.5
TRAIN,ID_BB3O76T5.jpg,fruit_healthy,61.0,223.5,328.5,223.5,328.5,457.5,61.0,457.5
TRAIN,ID_BB711Y2Z.jpg,fruit_brownspot,92.5,141.5,337.5,141.5,337.5,340.5,92.5,340.5
TRAIN,ID_BBC83M1A.jpg,fruit_healthy,54.5,121.5,336.0,121.5,336.0,357.0,54.5,357.0
TRAIN,ID_BBD732TW.jpg,fruit_woodiness,52.0,136.5,210.0,136.5,210.0,252.5,52.0,252.5
TRAIN,ID_BBM2R41E.jpg,fruit_brownspot,107.5,203.5,330.0,203.5,330.0,383.0,107.5,383.0
TRAIN,ID_BDR9X7W1.jpg,fruit_woodiness,225.5,146.0,421.5,146.0,421.5,401.5,225.5,401.5
TRAIN,ID_BDW2YPIN.jpg,fruit_brownspot,168.5,52.0,418.5,52.0,418.5,268.5,168.5,268.5
TRAIN,ID_BEAPQR72.jpg,fruit_brownspot,158.5,104.0,422.5,104.0,422.5,466.5,158.5,466.5
TRAIN,ID_BEJDIF1J.jpg,fruit_healthy,38.5,45.0,387.0,45.0,387.0,329.0,38.5,329.0
TRAIN,ID_BEJDIF1J.jpg,fruit_healthy,336.0,209.0,512.0,209.0,512.0,424.5,336.0,424.5
TRAIN,ID_BEVNXVMY.jpg,fruit_healthy,69.0,168.5,351.5,168.5,351.5,385.5,69.0,385.5
TRAIN,ID_BFDOKGTD.jpg,fruit_woodiness,176.0,37.0,464.0,37.0,464.0,276.5,176.0,276.5
TRAIN,ID_BFOWDNHH.jpg,fruit_woodiness,244.5,214.5,422.0,214.5,422.0,445.5,244.5,445.5
TRAIN,ID_BFTOA39H.jpg,fruit_healthy,137.0,240.5,366.5,240.5,366.5,442.5,137.0,442.5
TRAIN,ID_BFXZQGSQ.jpg,fruit_healthy,143.5,201.5,338.5,201.5,338.5,346.0,143.5,346.0
TRAIN,ID_BGP03O8D.jpg,fruit_brownspot,124.0,429.5,273.5,429.5,273.5,512.0,124.0,512.0
TRAIN,ID_BGP03O8D.jpg,fruit_brownspot,164.0,124.0,390.5,124.0,390.5,392.0,164.0,392.0
TRAIN,ID_BH0H4RSC.jpg,fruit_woodiness,158.0,69.5,333.0,69.5,333.0,286.0,158.0,286.0
TRAIN,ID_BH0H4RSC.jpg,fruit_woodiness,391.5,141.0,512.0,141.0,512.0,326.0,391.5,326.0
TRAIN,ID_BHACH0NJ.jpg,fruit_brownspot,21.5,136.0,321.5,136.0,321.5,392.0,21.5,392.0
TRAIN,ID_BI8LL6K3.jpg,fruit_healthy,58.5,133.5,412.5,133.5,412.5,399.5,58.5,399.5
TRAIN,ID_BICOJ2V0.jpg,fruit_brownspot,169.0,185.5,390.5,185.5,390.5,377.5,169.0,377.5
TRAIN,ID_BIQJDRUC.jpg,fruit_brownspot,151.0,175.5,359.5,175.5,359.5,328.0,151.0,328.0
TRAIN,ID_BISJVERH.jpg,fruit_healthy,82.5,0.0,318.0,0.0,318.0,117.5,82.5,117.5
TRAIN,ID_BISJVERH.jpg,fruit_healthy,35.5,107.0,365.5,107.0,365.5,386.0,35.5,386.0
TRAIN,ID_BJO7XHP6.jpg,fruit_brownspot,149.5,173.5,425.5,173.5,425.5,378.5,149.5,378.5
TRAIN,ID_BJO7XHP6.jpg,fruit_brownspot,224.0,380.0,417.5,380.0,417.5,512.0,224.0,512.0
TRAIN,ID_BJX2PGBN.jpg,fruit_healthy,121.0,163.5,354.0,163.5,354.0,341.0,121.0,341.0
TRAIN,ID_BKIWTCCL.jpg,fruit_healthy,90.5,334.5,178.5,334.5,178.5,404.0,90.5,404.0
TRAIN,ID_BKIWTCCL.jpg,fruit_healthy,96.0,146.0,328.0,146.0,328.0,356.5,96.0,356.5
TRAIN,ID_BKIWTCCL.jpg,fruit_healthy,174.5,341.0,263.5,341.0,263.5,404.0,174.5,404.0
TRAIN,ID_BKRP5SKM.jpg,fruit_woodiness,154.0,412.0,293.0,412.0,293.0,512.0,154.0,512.0
TRAIN,ID_BKRP5SKM.jpg,fruit_woodiness,96.0,476.0,158.0,476.0,158.0,512.0,96.0,512.0
TRAIN,ID_BKRP5SKM.jpg,fruit_woodiness,176.0,125.0,376.0,125.0,376.0,396.5,176.0,396.5
TRAIN,ID_BLKH30IQ.jpg,fruit_woodiness,197.0,247.0,322.5,247.0,322.5,396.5,197.0,396.5
TRAIN,ID_BMLKZP44.jpg,fruit_healthy,0.0,0.0,193.0,0.0,193.0,86.0,0.0,86.0
TRAIN,ID_BMLKZP44.jpg,fruit_healthy,23.5,123.0,372.5,123.0,372.5,387.0,23.5,387.0
TRAIN,ID_BMUXY9LJ.jpg,fruit_brownspot,12.0,113.5,346.5,113.5,346.5,376.0,12.0,376.0
TRAIN,ID_BNVM3ZZE.jpg,fruit_woodiness,145.5,141.0,365.5,141.0,365.5,419.5,145.5,419.5
TRAIN,ID_BNXM655Q.jpg,fruit_woodiness,168.5,228.0,365.5,228.0,365.5,486.5,168.5,486.5
TRAIN,ID_BO1W9DNR.jpg,fruit_brownspot,47.0,118.0,342.0,118.0,342.0,366.0,47.0,366.0
TRAIN,ID_BO80D8HU.jpg,fruit_healthy,109.5,189.5,360.5,189.5,360.5,412.5,109.5,412.5
TRAIN,ID_BODTC803.jpg,fruit_healthy,115.0,149.5,426.0,149.5,426.0,389.5,115.0,389.5
TRAIN,ID_BOP8F9YF.jpg,fruit_brownspot,226.5,278.5,380.0,278.5,380.0,429.5,226.5,429.5
TRAIN,ID_BOP8F9YF.jpg,fruit_brownspot,201.5,25.5,438.5,25.5,438.5,278.5,201.5,278.5
TRAIN,ID_BOVNW7B9.jpg,fruit_brownspot,64.0,131.5,361.5,131.5,361.5,323.5,64.0,323.5
TRAIN,ID_BP05HENI.jpg,fruit_woodiness,112.0,393.0,254.0,393.0,254.0,512.0,112.0,512.0
TRAIN,ID_BP05HENI.jpg,fruit_woodiness,60.5,446.0,121.5,446.0,121.5,512.0,60.5,512.0
TRAIN,ID_BP05HENI.jpg,fruit_woodiness,129.0,86.0,341.0,86.0,341.0,379.5,129.0,379.5
TRAIN,ID_BPFV7O08.jpg,fruit_healthy,95.5,175.0,382.0,175.0,382.0,421.0,95.5,421.0
TRAIN,ID_BQ34WP9E.jpg,fruit_brownspot,154.0,187.5,489.5,187.5,489.5,381.5,154.0,381.5
TRAIN,ID_BQ89RQ91.jpg,fruit_healthy,107.0,207.5,361.5,207.5,361.5,414.0,107.0,414.0
TRAIN,ID_BQ89RQ91.jpg,fruit_healthy,0.0,246.0,72.5,246.0,72.5,376.0,0.0,376.0
